0.559135	0.445264
0.448301	0.156459
0.121559	0.145921
0.235262	0.316853
0.296448	0.38827
0.393519	0.564979
0.114031	0.846443
0.0666001	0.317109
0.0368256	0.200688
0.245506	0.27151
0.561296	0.767818
0.40262	0.83576
0.146215	0.868179
0.198813	0.751327
0.053005	0.506273
0.287714	0.174898
0.375574	0.0495485
0.216642	0.0229424
0.136472	0.127876
0.390899	0.724923
0.657684	0.703516
0.692386	0.676186
0.760781	0.643126
0.621983	0.588364
0.655258	0.525172
0.398793	0.269657
0.0267303	0.48881
0.00999427	0.626593
0.0843931	0.841211
0.0686954	0.896153
0.243336	0.821299
0.931323	0.234147
0.747817	0.106795
0.610377	0.231603
0.295275	0.201772
0.0729481	0.115424
0.507544	0.101403
0.698189	0.134127
0.650264	0.452625
0.615226	0.5137
0.444196	0.46098
0.268314	0.428515
0.779332	0.0321013
0.776793	0.259307
0.807902	0.877756
0.273907	0.940569
0.189716	0.954767
0.388299	0.952441
0.398774	0.955615
0.297281	0.847939
0.224862	0.730775
0.480004	0.507442
0.134113	0.0238092
0.975099	0.296063
0.830649	0.78721
0.774299	0.834789
0.694754	0.644726
0.628818	0.618091
0.791584	0.310548
0.727272	0.0291932
0.931571	0.0914098
0.870469	0.402798
0.944523	0.469427
0.856363	0.603807
0.911056	0.918013
0.553479	0.739802
0.342123	0.623605
0.0520384	0.172752
0.202826	0.188643
0.76959	0.658156
0.836944	0.670155
0.962454	0.79761
0.891786	0.819025
0.689448	0.988649
0.587922	0.916049
0.64877	0.856973
0.773604	0.57149
0.794302	0.445882
0.639542	0.493365
0.230868	0.468635
0.141868	0.425691
0.323181	0.31136
0.87697	0.605587
0.849629	0.814728
0.928998	0.8213
0.906857	0.912313
0.571479	0.961793
0.34898	0.98504
0.263042	0.932451
0.183256	0.892663
0.358434	0.805998
0.410799	0.555755
0.474617	0.610842
0.692183	0.560489
0.607519	0.377729
0.0167362	0.620579
0.133033	0.325595
0.209974	0.354217
0.249704	0.274371
0.115775	0.214424
0.0414738	0.0852385
0.67958	0.0854903
0.893584	0.513986
0.988237	0.861294
0.441512	0.921521
0.406974	0.930611
0.630669	0.940021
0.688019	0.958579
0.809147	0.937241
0.786261	0.498426
0.650301	0.619281
0.521622	0.605245
0.355379	0.457761
0.22801	0.80905
0.0897672	0.866859
0.0539254	0.873294
0.216019	0.656394
0.205485	0.622214
0.448833	0.478407
0.240907	0.288471
0.0665185	0.232899
0.0113553	0.0523371
0.373556	0.252677
0.569156	0.233637
0.592654	0.544688
0.346953	0.902005
0.0317394	0.939846
0.0315669	0.881939
0.136395	0.614999
0.0965872	0.384968
0.17666	0.0225238
0.177689	0.0166565
0.260666	0.155062
0.213336	0.185427
0.329742	0.326158
0.201561	0.609779
0.553199	0.997724
0.576805	0.784684
0.599703	0.514321
0.962211	0.469757
0.839798	0.610728
0.931557	0.804157
0.792133	0.818643
0.748306	0.810819
0.677491	0.991106
0.613894	0.837753
0.306036	0.482063
0.0894903	0.0339575
0.0491362	0.343912
0.0349166	0.423743
0.0520517	0.447167
0.030012	0.915172
0.310694	0.667565
0.3293	0.488749
0.470261	0.579733
0.593542	0.733094
0.368675	0.681324
0.193653	0.912985
0.259432	0.953651
0.611609	0.987899
0.579494	0.943268
0.540441	0.920742
0.67791	0.946715
0.673122	0.894698
0.827319	0.336698
0.626734	0.0679178
0.524983	0.212566
0.169591	0.488329
0.0445106	0.276258
0.0704648	0.234687
0.276907	0.171162
0.590821	0.226158
0.509963	0.516057
0.519908	0.581983
0.654875	0.863673
0.317143	0.828236
0.134562	0.809097
