0.3454915	0.97552826
0.9045085	0.20610737
0.14644661	0.85355339
0.054496738	0.72699525
0.024471742	0.6545085
0.00615583	0.57821723
0	0.5
0.99384417	0.42178277
0.97552826	0.3454915
1	0.5
0.99384417	0.57821723
0.97552826	0.6545085
0.94550326	0.72699525
0.9045085	0.79389263
0.85355339	0.85355339
0.79389263	0.9045085
0.72699525	0.94550326
0.6545085	0.97552826
0.57821723	0.99384417
0.5	1
0.42178277	0.99384417
0.095491503	0.79389263
0.85355339	0.14644661
0.79389263	0.0954915
0.72699525	0.05449674
0.6545085	0.02447174
0.57821723	0.00615583
0.5	0
0.42178277	0.00615583
0.3454915	0.02447174
0.27300475	0.05449674
0.20610737	0.0954915
0.14644661	0.14644661
0.095491503	0.20610737
0.054496738	0.27300475
0.94550326	0.27300475
0.024471742	0.3454915
0.00615583	0.42178277
0.27300475	0.94550326
0.20610737	0.9045085
